"","Gender","Race_White","Race_Black","Race_Asian","Race_Other race","Age","Income","Household_info","Location_Northeast","Location_Midwest","Location_South","Location_West","Education","STEM","Employment","Industry_Agriculture, Forestry, Fishing and Hunting or Mining, Quarrying, and Oil and Gas Extraction","Industry_Utilities","Industry_Construction","Industry_Manufacturing","Industry_Wholesale Trade","Industry_Retail Trade","Industry_Transportation and Warehousing","Industry_Information","Industry_Finance and Insurance","Industry_Real Estate and Rental and Leasing","Industry_Professional, Scientific and Technical Services","Industry_Educational Services","Industry_Health Care and Social Assistance","Industry_Arts, Entertainment and Recreation","Industry_Accomodation and Food Services","Industry_Other Services and Community/Non-Profit Organizations (except Public Administration)","Industry_Public Administration","Industry_Other","Industry_Not Asked","Industry_Refused","Response"
"995",0,1,0,0,0,0.571428571428571,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"996",1,1,0,0,0,0.857142857142857,0,1,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"997",1,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"998",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"999",1,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1000",0,1,0,0,0,0.714285714285714,0.25,0,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1001",0,1,0,0,0,0.428571428571429,0.5,0,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"1002",1,1,0,0,0,0.285714285714286,0.5,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1003",1,1,0,0,0,0.714285714285714,0.25,1,0,1,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1004",1,0,1,0,0,0.714285714285714,0,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"1005",0,1,0,0,0,0.285714285714286,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1006",1,1,0,0,0,0.571428571428571,0.75,1,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1007",0,1,0,0,0,0.428571428571429,0,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1008",1,0,1,0,0,0.571428571428571,0.5,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1009",1,1,0,0,0,0.571428571428571,0.75,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1010",0,1,0,0,0,0.714285714285714,0.5,1,0,0,0,1,0.333333333333333,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1011",1,1,0,0,0,0.714285714285714,1,1,0,0,0,1,0.666666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1012",0,1,0,0,0,0.428571428571429,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1013",0,0,1,0,0,0.142857142857143,0,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1014",1,0,0,1,0,0.428571428571429,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1015",1,1,0,0,0,0.857142857142857,0.75,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1016",1,1,0,0,0,0.285714285714286,0.75,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1017",1,1,0,0,0,0.285714285714286,1,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1018",1,0,1,0,0,0.285714285714286,0,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1019",0,1,0,0,0,0.857142857142857,0.75,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1020",0,1,0,0,0,0.571428571428571,0.5,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"1021",1,1,0,0,0,0.714285714285714,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1022",1,1,0,0,0,0.285714285714286,0.25,1,1,0,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1023",0,1,0,0,0,0.285714285714286,0.75,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1024",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1025",1,0,0,0,1,0.428571428571429,0.5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1026",0,1,0,0,0,0.571428571428571,0.75,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1027",1,1,0,0,0,1,1,1,0,0,0,1,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1028",0,0,0,0,1,0.714285714285714,1,1,0,0,0,1,0.333333333333333,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1029",0,1,0,0,0,0.571428571428571,0,0,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1030",0,1,0,0,0,0.714285714285714,0.25,1,0,1,0,0,0.333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1031",0,1,0,0,0,0.428571428571429,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1032",0,1,0,0,0,0.714285714285714,0.75,1,0,0,0,1,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1033",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1034",0,1,0,0,0,1,0.5,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1035",1,1,0,0,0,0.714285714285714,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1036",1,1,0,0,0,0.714285714285714,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1037",0,1,0,0,0,0.714285714285714,0.5,1,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1038",1,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1039",1,1,0,0,0,0.714285714285714,0.75,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1040",1,1,0,0,0,0.571428571428571,0.25,1,0,0,0,1,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1041",1,1,0,0,0,0.142857142857143,0,0,0,0,0,1,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1042",0,1,0,0,0,0.571428571428571,0.75,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1043",1,1,0,0,0,0.285714285714286,0,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1044",1,1,0,0,0,0.571428571428571,1,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1045",1,1,0,0,0,0.714285714285714,0.75,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1046",0,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1047",0,1,0,0,0,0.285714285714286,0.5,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1048",0,1,0,0,0,0.285714285714286,0.25,0,0,1,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1049",1,1,0,0,0,0.714285714285714,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1050",1,1,0,0,0,0.714285714285714,0.5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"1051",0,1,0,0,0,0.428571428571429,0.5,1,0,0,0,1,0.333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1052",0,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1053",0,1,0,0,0,0.571428571428571,0.5,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1054",0,1,0,0,0,0.428571428571429,0.5,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1055",1,1,0,0,0,0.857142857142857,0,0,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1056",0,1,0,0,0,0.571428571428571,1,1,1,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1057",0,1,0,0,0,0.571428571428571,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1058",0,1,0,0,0,0.714285714285714,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1059",0,1,0,0,0,0.857142857142857,0.25,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1060",0,1,0,0,0,0.857142857142857,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1061",0,1,0,0,0,0.428571428571429,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"1062",1,1,0,0,0,0.714285714285714,0.25,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1063",1,1,0,0,0,0.285714285714286,0.25,1,1,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1064",1,1,0,0,0,0.714285714285714,0.5,1,0,1,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1065",1,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1066",0,1,0,0,0,0.857142857142857,1,1,0,0,0,1,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1067",0,1,0,0,0,0.571428571428571,1,1,0,0,0,1,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1068",0,1,0,0,0,0.285714285714286,1,1,0,0,0,1,0.333333333333333,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1069",1,0,1,0,0,0.285714285714286,0,1,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1070",1,1,0,0,0,0.714285714285714,0.5,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1071",1,1,0,0,0,0.285714285714286,0.5,1,0,1,0,0,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1072",0,0,0,0,1,0.285714285714286,0.75,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"1073",0,1,0,0,0,0.714285714285714,1,1,0,0,0,1,0.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1074",1,1,0,0,0,0.571428571428571,0,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1075",0,1,0,0,0,0.428571428571429,0.75,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1076",0,0,0,1,0,0.428571428571429,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1077",0,1,0,0,0,0.714285714285714,0.75,1,0,1,0,0,0.333333333333333,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1078",1,1,0,0,0,0.571428571428571,1,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1079",1,1,0,0,0,0.571428571428571,1,1,1,0,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"1080",0,1,0,0,0,0.857142857142857,0.75,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1081",0,1,0,0,0,0.714285714285714,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1082",0,1,0,0,0,0.285714285714286,0.25,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1083",1,1,0,0,0,0.714285714285714,0,0,1,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1084",1,1,0,0,0,0.714285714285714,1,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"1085",0,1,0,0,0,0.428571428571429,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1086",0,0,0,1,0,0.428571428571429,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1087",0,0,0,1,0,0.285714285714286,0.5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"1088",0,1,0,0,0,0.714285714285714,0.25,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1089",0,1,0,0,0,0.714285714285714,0.5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1090",0,1,0,0,0,0.428571428571429,0.5,1,0,0,0,1,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1091",0,1,0,0,0,0.714285714285714,0.75,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1092",0,1,0,0,0,0.857142857142857,0.25,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1093",0,1,0,0,0,0.285714285714286,0.5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1094",0,0,0,0,1,0.285714285714286,1,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"1095",1,1,0,0,0,0.428571428571429,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1096",1,1,0,0,0,0.714285714285714,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1097",0,1,0,0,0,0.571428571428571,0,1,0,1,0,0,0.333333333333333,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1098",0,1,0,0,0,0.571428571428571,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1099",0,1,0,0,0,0.285714285714286,0,0,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1100",0,1,0,0,0,0.714285714285714,0.5,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1101",0,1,0,0,0,0.428571428571429,0.5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1102",1,1,0,0,0,0.285714285714286,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1103",1,1,0,0,0,0.428571428571429,0.25,1,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1104",0,1,0,0,0,0.714285714285714,1,1,1,0,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1105",0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1106",0,1,0,0,0,0.714285714285714,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1107",1,1,0,0,0,0.857142857142857,0.25,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1108",1,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1109",0,1,0,0,0,0.571428571428571,0.5,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1110",1,1,0,0,0,0.714285714285714,0.5,0,0,1,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1111",0,1,0,0,0,0.857142857142857,0.5,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1112",1,1,0,0,0,0.857142857142857,0.5,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1113",1,1,0,0,0,0.571428571428571,1,1,0,1,0,0,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1114",0,1,0,0,0,0.285714285714286,0,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1115",0,1,0,0,0,0.428571428571429,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1116",1,1,0,0,0,0.285714285714286,1,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1117",0,1,0,0,0,0.428571428571429,0.5,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1118",0,1,0,0,0,0.285714285714286,0.25,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1119",1,1,0,0,0,0.428571428571429,0.5,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1120",0,1,0,0,0,0.142857142857143,0.25,0,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1121",0,1,0,0,0,0.285714285714286,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"1122",1,1,0,0,0,0.714285714285714,0,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"1123",1,0,0,1,0,0.571428571428571,1,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1124",0,1,0,0,0,0.857142857142857,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1125",1,1,0,0,0,0.571428571428571,0.25,1,0,1,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1126",0,1,0,0,0,0.714285714285714,1,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1127",1,1,0,0,0,0.285714285714286,0.5,1,0,0,1,0,0.666666666666667,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1128",1,1,0,0,0,0.285714285714286,1,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1129",1,1,0,0,0,0.571428571428571,0.25,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1130",0,1,0,0,0,0.714285714285714,0.5,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1131",1,1,0,0,0,0.714285714285714,1,1,0,0,0,1,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1132",0,1,0,0,0,0.571428571428571,1,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"1133",0,1,0,0,0,0.714285714285714,0.75,1,0,0,0,1,0.333333333333333,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1134",0,1,0,0,0,0.142857142857143,0.5,0,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"1135",1,0,0,1,0,0.285714285714286,0.25,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1136",1,1,0,0,0,0.428571428571429,0.75,1,0,0,1,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1137",0,1,0,0,0,0.428571428571429,0.25,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1138",0,1,0,0,0,0.714285714285714,0.25,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1139",0,1,0,0,0,0.714285714285714,0.25,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1140",0,1,0,0,0,0.571428571428571,0.75,0,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1141",0,1,0,0,0,0.571428571428571,0.75,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"1142",0,1,0,0,0,0.571428571428571,0.5,1,1,0,0,0,0.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1143",1,1,0,0,0,0.714285714285714,0.5,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1144",1,1,0,0,0,0.714285714285714,0.75,1,1,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"1145",0,1,0,0,0,0.428571428571429,0.5,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1146",1,1,0,0,0,0.714285714285714,0.5,1,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1147",1,1,0,0,0,0.428571428571429,0.5,0,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1148",0,1,0,0,0,0.428571428571429,0.75,1,0,1,0,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1149",0,1,0,0,0,0.857142857142857,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1150",0,1,0,0,0,0.428571428571429,0.75,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1151",1,0,1,0,0,0.285714285714286,0,0,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
